Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,28646005158.1952,31027414031.6565,33267055414.4145,36038249281.7032,38328569586.5195,40295031298.8797,43134923940.0984,48015850859.355,55484334223.4218,60748118297.5407,66475055355.1902,79039894019.0473,106480705592.894,127669510698,140951433409.659,149158499334.366,161605293054.861,194712570167.967,238682842855.889,284668523928.266,309360954916.448,312852328709.861,285773127485.683,268795543492.032,270064367429.766,298033146965.509,336401413140.652,343573575400.993,336502603384.438,336040659246.229,330688112446.219,320646530199.956,315597089152.159,333358666246.678,355280989010.251,372877038032.642,360344321263.96,361244059701.086,363926162980.516,368524980982.433,384325909255.815,429801321287.31,537046455310.179,675480309122.408,808993819829.259,936920113218.337,1088146310749.32,1153491626157.13,1242892044257.9,1357488310655.74,1527337064533.75,1633803051584.68,1750417975119.51,1717056230245.23,1609133481487.12,1577488335459.72,
Trinidad and Tobago,TTO,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,559590660.989559,602648021.729388,657377538.112402,689545616.492546,694893053.568327,713722672.72003,738721553.537778,755158984.282295,786001811.388796,827756756.150946,971698874.294482,1177711881.22706,1493829426.17601,2192457446.67479,2590544653.64172,2918624098.33254,3543663182.08027,4208186326.95112,5166370055.12013,6542382270.0711,7646358302.91928,6949221623.72147,6881681766.54476,6900005126.42062,6024042082.06071,5364315717.70812,4730471090.42621,4402415363.02866,4527401529.73014,4667723436.52001,4949802434.32177,4781039535.09577,4833483622.91872,4935648937.60508,5333882370.1411,5672046298.6157,5830194530.00251,6177051760.65209,6840975866.65617,7724961282.07646,8637593082.91485,10361286453.746,12510181649.7185,14538408970.3523,17319376850.0861,19625749572.6049,22799874125.6151,21399928933.1332,21861811075.815,19760963144.9934,22623096353.2421,24843580266.9065,24875484838.0696,25619478340.8079,22874733582.718,21006854860.1342,
Tunisia,TUN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,1048259162.76754,1188350816.39581,1277419097.04811,1384907061.26631,1621245733.99319,2106628291.39356,2481143854.09825,3357997474.23218,4317434271.86299,4714807457.46111,5019215574.15553,5707669881.23055,7011626009.46823,8688615927.60542,9277990089.5887,8596535620.90286,8165003983.02401,8285176306.97218,8406502375.88551,8556070554.58922,9789347315.0286,10509368062.4916,10433277132.9773,11648449219.1237,12339200170.9975,14453434665.0837,14570473250.1971,15312850357.1265,16321857730.4147,18235473730.6199,19891692062.4171,20449492354.7455,21751730973.5695,22073286430.3291,21977572720.0593,21504449466.0605,24420035236.7162,29082527102.8019,31978297536.7779,34015852145.0099,36402028934.5735,40121220164.0487,42860160961.6032,43935806596.8323,42814740552.7553,44472345780.5631,45530365364.4965,46075626104.382,44323966825.258,42472635791.7253,40302305921.7868,
Turkey,TUR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,15177865213.3612,17292224729.4546,19155943516.6545,19406255093.6369,19104652314.7992,20337717753.9143,24132837334.6037,32864566603.289,43721121648.3705,52708381347.1218,57877265689.3964,64087242177.4016,78156349616.3938,81753034939.1693,83759395336.521,72085312952.6148,65882581243.5556,63052801487.3364,64268778800.0662,72440911690.1846,88935942490.4462,96781299512.4803,101703342485.485,124381367219.898,141803902889.998,163645844787.469,177987182492.434,154128013502.254,166593935404.6,173473823694.402,192418225257.839,210614079110.456,223207538339.455,271621268371.937,227826711958.214,231914040967.226,258488540747.689,349698751864.458,458810415248.54,537480988626.51,617738002935.67,688367281889.244,683083073108.91,754130331396.297,824553950147.345,886126952615.486,949740769771.492,969978682334.819,939557909642.368,892796895063.197,883097547101.541,
Tuvalu,TUV,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25681880.3653661,31753154.2121916,24247953.4112441,31975337.6233042,36273264.4111208,38214576.3843265,45977140.2262808,48070573.0165694,50272608.4736572,46339874.6609401,50229025.1527414,47586253.3147209,60318628.0922114,51279672.605513,60436903.7923912,56912087.1102168,55657874.9805885,
Tanzania,TZA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4835760380.43271,4710329375.49656,4676213050.47544,4627073796.02393,4520401389.37542,4868004971.82015,5684370153.7401,6569961352.91502,7724619399.81817,8975020104.61237,10050384388.2195,10277207406.0001,10933413914.5926,11713271903.5289,13126321900.7682,15373920342.0566,17573039828.1986,20663233970.8279,24166186132.0695,27447723617.4489,30866231969.3045,33689639178.0676,36650647047.2319,41427675471.9693,46438272317.424,47711635207.0926,48802975197.8249,50362425319.567,
Uganda,UGA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,2505419812.15714,2845750644.88252,3754304614.11606,4900902587.73537,6446201231.47118,6742657477.92668,5638077182.52581,4415115946.29995,3550458268.26523,3403355662.92224,3628876193.91491,4712738850.53789,5809517012.0375,6449969346.17883,6469454514.79135,6572754408.07027,6398433460.20211,6050661894.45706,6302717143.10666,6533305140.50323,7448330087.24499,8472372922.3893,9951828041.07639,11412231045.8923,13276391823.4902,15931851250.0688,18240054109.3878,20993874686.25,22127146297.8014,23107260795.7068,25565927571.769,26768593936.7816,26275028030.9603,25690149509.0953,
Ukraine,UKR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84060712633.0136,83317726457.662,79052073802.9892,73873426208.3716,64073463058.9292,52203490022.5903,47418066715.3334,43992317409.4865,44789665265.5507,42530728817.578,37857465475.6445,34350242163.0229,35342585834.9391,38205748207.7546,46922305827.5653,60035985153.8427,72678373211.7588,91278327401.7591,119170931933.753,148472118341.322,130723701232.233,136703212313.304,142158553941.461,159419829128.435,172731573141.583,153080488776.808,113648088630.171,98744518111.7296,101554309977.695,
Upper middle income,UMC,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,260559199435.422,269306139217.13,289980201957.845,325502795276.007,362776724096.327,393076111022.928,444373141442.029,555284068624.432,701260793242.906,857158313370.469,935562363955.403,998183104246.439,1088943656872.44,1285254594639.11,1480047383749.47,1620717395801.43,1626928233402.89,1524196934905.17,1548291032812.36,1636384726252.87,1758248713954.23,1906310745520.77,2027285605886.45,2135094235903.39,2315266494350.34,2591984293575.88,2709115934810.11,2845785083929.95,2987610923511.25,3280523154393.92,3635820203326.71,3945994291449.95,3909417600836.54,3869928578568,4103952506106.06,4168713182943.7,4388017239123.24,4840900984891.32,5723581671993.03,6780047203701.28,8016776197760.99,9670932852373.73,11624680147890.6,12632288739114.2,14316668862314.3,16140569741440.9,18601323512475.8,20480764291313.7,21481087623872.9,20996446169736.9,20638413433861.3,21117493522205.5,
Uruguay,URY,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,1499462493.10531,1600512988.07237,1767504572.36851,1834596410.58479,1965081605.0223,1751870240.45862,1704307241.89318,1865259359.75717,2294080560.51885,2405887065.50167,2450285429.3394,2982014591.34091,3859896667.1089,4591572145.54955,4222251103.68751,4069923547.49902,4680593144.17531,6233350619.05466,8361822544.21134,10701092893.2516,9717501381.26626,6525702312.61565,5195144060.03362,4537197527.60025,5387868264.36462,6726475937.59179,7967568658.32981,8423361624.34661,8841423393.8214,9969851139.55654,12096661236.001,13836278842.0994,16124126878.4053,17836694684.9292,20020004925.1397,22808449992.7854,23843539264.1792,24011602879.3091,23424281256.1932,21630717069.6026,17093986744.7862,14114174431.619,13713753473.9741,15683840706.0263,17932700316.9791,21283077870.0454,25752230256.5605,29494248572.5356,35059817778.1551,40636375992.4059,47245373043.7575,53090355717.7274,55506164107.9321,54308516998.593,52353024259.8592,52727127924.2906,
United States,USA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,612178550047.646,646233886826.65,692328219512.945,753294530375.94,824183577234.192,868295290971.962,952033980993.25,1027990251284.03,1077119207903.3,1171525036160.66,1320921418184.74,1548458249174.67,1711839855738.22,1842214711486.27,1958767403397.59,2117456144199.84,2401109359261.26,2751769589536.9,3048093901726.34,3303883972259.98,3297652203866.24,3411202239818.87,3828479505092.12,4164905103485.73,4601500378186.56,5200354088055.45,5765196051790.1,5888830786924.1,6029529322891.06,6164277951121.71,6612706041742.15,6883086506452.91,7302781827892.38,7760854970064.45,8184808773787.28,8558708987900.82,8869581532268.98,9425292191447.05,10178500697503.7,10498594829042.2,10776200783181,11589035965657.3,12790914724399.8,13693955258225.3,14345564947204.5,14651211130474,15002428215985,14740580035992.9,15143137264678.1,15727290871234.6,16495942480312.3,16967352594392.4,17633105179232.7,18075662067472.8,18369848543826.8,18980258752738.5,
Uzbekistan,UZB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12841321898.2242,13010001583.8544,12850353061.0169,13315413154.892,13876101717.4583,14540527157.9673,14822688303.8477,15787174558.0298,15430774869.5784,13868466803.5184,11489294804.4881,10834268229.6259,11884895935.563,13756136744.4086,16040567852.7808,20666204911.7326,26827218336.4093,32076599552.6389,38346212049.6674,44809894735.5072,51938414259.6308,59470586013.61,64884353219.0927,67884609616.0121,70879337785.612,64827326142.0226,
St. Vincent and the Grenadines,VCT,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,14655717.0605588,13865523.4565533,14588370.6269931,15123366.1507705,15828894.1675868,15125296.8305272,16556684.2381536,17369584.8250541,19056353.0755938,20427057.8240505,27473958.3891611,28952416.1543565,32394358.7015979,35210569.1711047,38061636.4443783,45354370.2733291,55423454.4719351,70861437.6711443,83825232.1534535,96842032.037952,105242901.113291,111917628.346131,124580551.875526,140010056.440809,153073691.790785,175587038.552505,207537934.018741,217879319.939206,226808294.602366,240108428.182098,274317962.992396,289676496.270516,285502707.280704,312248427.03766,324013963.003952,331635206.890876,343723843.140591,356529228.65994,374109655.386217,394346970.180221,426535147.892749,474567136.655274,513399230.02152,538543615.27912,594447247.741447,610058904.392905,678434030.448736,684658349.270416,659596670.508182,663522335.943851,693806124.269498,697207719.916752,738040037.60929,805277681.614698,797595069.574966,812358394.377932,
"Venezuela, RB",VEN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,9438808406.79692,10019746738.7071,10123201843.9347,9823590163.5478,9442691536.12464,9778303520.04229,10933561855.5094,11559544835.4024,11200673582.0607,11921320353.0425,13493227852.4228,16688608411.0503,22012114880.2641,28206868903.9695,33587852943.2404,36240786273.0474,40079849841.2897,47034859168.3789,54822646595.8849,64019506612.2235,64846081027.3291,62170801029.5153,61477615569.1909,60888202729.2897,64113131278.3648,61148858207.8755,63581472392.5935,49101062064.0555,52428280756.239,54150050764.4671,59040413164.2954,59889584304.0371,58934835957.3853,66762766654.9578,69429974958.66,79234506136.0965,79716491130.6724,84807130250.4996,99730376066.4109,113332101028.759,100159885717.859,89284659456.203,106853618343.482,131579104090.049,164619171474.701,207830682507.403,259751226158.598,290886433370.565,335817312573.057,346032458370.601,373060695993.062,356606570436.888,392924529821.88,,,,
British Virgin Islands,VGB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,316567682.057169,378827476.325123,434452627.528011,489492359.847648,450256662.979139,458682806.840785,522045209.69798,635243876.143656,775875520.953009,844395025.244799,811789861.629679,863523158.977393,933078098.495433,955482075.925529,1049264349.953,1224778588.62413,1315392551.18955,1407238167.66347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14153947053.6497,8528434370.60869,7569187211.11054,9221407681.09289,11664291589.3018,14012881771.2427,18479876115.4019,22493557806.2629,25763781933.1725,26875318412.8604,28099548179.0881,32629185569.8126,34787535631.9299,36888559414.8526,41219401300.7489,48397204094.9688,52884327653.6083,61119346852.9855,71581154220.6042,84934003165.4538,88288551522.5742,110302119498.742,122032835939.376,138086725063.56,156269151045.461,172358561266.92,182493096778.63,194603038069.985,206717136421.841,
Vanuatu,VUT,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,100619816.057041,97312580.3192589,100207613.405662,109884750.842247,124926680.623688,130538940.647331,116812153.607519,137455663.36754,155402791.618893,176015598.342399,164272438.429593,173174716.04973,193973696.515547,192267254.2613,213140961.700235,220558953.296073,229299673.031902,252328930.423783,256745746.35092,263961004.512903,259375358.17382,238045109.501693,270687036.885415,325190243.584369,373028121.27115,427220271.683721,467732661.661279,570564281.834104,603712921.725321,635740824.79366,691967097.969019,731034629.299891,810341831.077622,819454146.581522,757188065.350703,774947082.569093,806570617.551973,
World,WLD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,1502497631040.49,1615467877438.87,1764823225823.75,1939057736083.68,2124742473759.85,2261839997636.11,2479103921148.83,2730231588818.42,2943114206407.79,3240009352035.71,3727506060698.93,4595735538427.91,5489728407402.98,6271776319345.89,6722197006675.46,7241901135492.58,8257305033971.09,9921026926623.27,11544824273179,12230586708272.9,11851487798739.5,11448140389046.3,11868107614889.3,12477669970774.9,13999633962271.5,16597602598055,19934595740946.7,21081141754447.6,22246687955621.4,23395235851176.5,25453402226379.6,26302708620237.1,27775957517429.7,29901102516484.3,31779221525164.1,32500363128267.1,31566277409918.9,32021224942944.4,33571343117709.7,33850189237549.8,34028701621665.9,37015021419792.7,42712289509974.7,47911171514238.9,51756421910517.2,55834588058972.9,60574291568302.9,61501259076467.6,65135491956371.2,69294412395226.8,74273785995842,77837008435804,79536074700092.8,78022609539713.7,76959587110229.6,78101101178412.7,
Samoa,WSM,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,81392757.1497654,76563033.2510038,79764458.5878234,84899753.5413172,89145826.3133376,93245617.4862052,92950067.9286925,88152576.7323062,,,,,,,,,,,267787119.87263,294575861.800912,355587125.390646,415900846.400777,462362264.507476,512473889.657115,561744001.735277,552411839.501802,594143619.713729,650436830.572513,724167215.570773,753351887.661285,778155519.144151,788602051.915309,804077531.551755,803742542.824097,
Kosovo,XKX,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4179924570.46614,4668494335.14686,5233612165.30898,5709842326.50508,6074079627.22636,6528147798.76009,6836217486.11049,7201546891.06175,7273159068.01217,7167021321.79222,7051746372.95792,7145724451.46687,
"Yemen, Rep.",YEM,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6623553918.85352,6305113842.63562,5473391486.98893,4746729067.61333,4611056360.20832,5278132316.00437,6155171007.57398,6441276376.33031,7422714434.80455,8679509855.66465,9537641863.5631,10366576684.8593,11969777275.4927,14159695266.9984,16682816695.675,19022515660.4664,22160710556.0119,24855856685.7041,27870257610.2975,25694360523.4574,30836222264.7238,36138866394.8826,37723823378.1582,36074268195.7463,34423147496.4236,,
South Africa,ZAF,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,8261104822.41045,9040160340.98956,9918896130.8572,10890033097.4419,11827178711.3663,13208041123.434,14441655797.2567,15975445057.7884,17723840636.3939,19737437089.7731,21334144706.6288,26561980128.2334,34454698720.3855,40670364472.0664,40332916896.8275,39742569548.9534,43723931437.1534,53869387725.7197,71447374268.1765,85901399453.6848,86638660403.5661,81340654689.4557,83870591749.9154,77689121975.9918,78292976921.3872,90822204121.6121,114564832322.238,127645546272.382,123263911671.802,123334539405.986,125550177624.415,133793707721.947,142274933087.637,150773058961.918,154734765223.173,154680238716.241,141284740249.315,138724964827.291,138035350666.122,130401211305.326,123468395419.805,136721282462.191,176400841688.623,239032992240.47,272972484337.412,290357501436.703,297769998893.506,295396429050.234,317111748903.859,363409159498.911,399729810234.658,394331410792.77,368296516981.989,335238944157.495,307447131708.506,307962734371.542,
Zambia,ZMB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,633167600.936196,653596367.999835,731768932.878881,960584572.099425,1016610064.77557,1239854672.38228,1445283140.2237,1643108521.63476,1886519255.05791,1880534853.33301,1956166871.39436,2080413389.77933,2750958507.68734,2926929045.07776,2913083796.75804,2646105323.26764,2695059226.79197,2900696341.94636,3584021976.61524,4203736031.12376,3832609186.3009,3273166964.23446,2847400297.29903,2387105499.79938,1815384443.19936,1926798396.63825,2500650095.86836,3166044401.9594,3486262123.82251,3244125846.60603,3065947781.89595,3264419135.97482,3135229427.47308,3439711853.43753,3761470126.36942,3864098086.64758,3514151760.99415,3573968008.79138,3487051507.88555,3691232477.14445,3945657324.9285,4596365359.23367,5337126509.50537,6661536714.39818,8750854093.43057,11247293876.3,15198111585.0338,16967650963.5454,18277659839.8764,19889873112.3606,24541166714.044,26269264438.1313,27697519454.7788,25084353571.9018,22561143275.7398,22126045771.9704,
